,,conversion,click,cvr,click percentage of total data
4992,providence,1,77,0.012987012987012988,0.06192946475248321
905,cary,1,76,0.013157894736842105,0.06112518598946395
5628,smyrna,3,76,0.039473684210526314,0.06112518598946395
1309,corpus christi,4,76,0.05263157894736842,0.06112518598946395
2516,hampton,7,76,0.09210526315789473,0.06112518598946395
4409,norwalk,3,76,0.039473684210526314,0.06112518598946395
2645,hendersonville,3,75,0.04,0.06032090722644469
4292,newport news,4,75,0.05333333333333334,0.06032090722644469
4732,pensacola,3,74,0.04054054054054054,0.059516628463425425
4576,owings mills,2,74,0.02702702702702703,0.059516628463425425
4940,portsmouth,4,74,0.05405405405405406,0.059516628463425425
4877,pomona,8,74,0.10810810810810811,0.059516628463425425
3278,lansing,5,74,0.06756756756756757,0.059516628463425425
2969,jersey city,7,74,0.0945945945945946,0.059516628463425425
1909,everett,4,73,0.0547945205479452,0.05871234970040617
5768,st charles,3,73,0.0410958904109589,0.05871234970040617
3414,lithonia,8,73,0.1095890410958904,0.05871234970040617
6399,watertown,6,73,0.0821917808219178,0.05871234970040617
6048,the villages,1,73,0.0136986301369863,0.05871234970040617
543,bloomington,3,73,0.0410958904109589,0.05871234970040617
6523,west palm beach,2,73,0.0273972602739726,0.05871234970040617
3833,mesquite,6,72,0.08333333333333333,0.057908070937386896
2912,irvine,0,72,0.0,0.057908070937386896
2110,frisco,2,71,0.028169014084507043,0.05710379217436763
684,brighton,3,70,0.04285714285714286,0.056299513411348374
1523,denton,1,70,0.014285714285714285,0.056299513411348374
3942,modesto,1,70,0.014285714285714285,0.056299513411348374
75,allen,3,70,0.04285714285714286,0.056299513411348374
1044,chesterfield,4,70,0.05714285714285714,0.056299513411348374
3245,lake worth,3,70,0.04285714285714286,0.056299513411348374
1907,evansville,2,70,0.02857142857142857,0.056299513411348374
5330,salisbury,5,70,0.07142857142857142,0.056299513411348374
2092,fredericksburg,4,70,0.05714285714285714,0.056299513411348374
376,bedford,1,69,0.014492753623188406,0.05549523464832911
