,,conversion,click,cvr,click percentage of total data
555,147655,0,3,0.0,0.0024128362890577875
506,147465,0,3,0.0,0.0024128362890577875
111,129033,2,3,0.6666666666666666,0.0024128362890577875
148,134917,0,3,0.0,0.0024128362890577875
281,136789,0,3,0.0,0.0024128362890577875
509,147471,0,3,0.0,0.0024128362890577875
125,129050,0,3,0.0,0.0024128362890577875
335,146279,0,3,0.0,0.0024128362890577875
561,147671,0,3,0.0,0.0024128362890577875
455,147356,0,3,0.0,0.0024128362890577875
204,136073,0,2,0.0,0.0016085575260385248
343,146582,0,2,0.0,0.0016085575260385248
256,136751,0,2,0.0,0.0016085575260385248
778,150979,0,2,0.0,0.0016085575260385248
780,150981,2,2,1.0,0.0016085575260385248
257,136753,0,2,0.0,0.0016085575260385248
323,146240,0,2,0.0,0.0016085575260385248
388,146680,0,2,0.0,0.0016085575260385248
351,146598,0,2,0.0,0.0016085575260385248
385,146673,0,2,0.0,0.0016085575260385248
219,136111,0,2,0.0,0.0016085575260385248
362,146627,0,2,0.0,0.0016085575260385248
368,146635,0,2,0.0,0.0016085575260385248
221,136708,0,2,0.0,0.0016085575260385248
648,149950,0,2,0.0,0.0016085575260385248
359,146618,0,2,0.0,0.0016085575260385248
372,146648,0,2,0.0,0.0016085575260385248
234,136726,0,2,0.0,0.0016085575260385248
185,135814,0,2,0.0,0.0016085575260385248
237,136731,1,2,0.5,0.0016085575260385248
353,146604,0,2,0.0,0.0016085575260385248
178,135715,0,2,0.0,0.0016085575260385248
210,136081,0,2,0.0,0.0016085575260385248
177,135713,0,2,0.0,0.0016085575260385248
665,149973,0,2,0.0,0.0016085575260385248
181,135720,0,2,0.0,0.0016085575260385248
513,147496,0,2,0.0,0.0016085575260385248
26,89265,0,2,0.0,0.0016085575260385248
545,147639,0,2,0.0,0.0016085575260385248
160,135663,0,2,0.0,0.0016085575260385248
540,147616,0,2,0.0,0.0016085575260385248
579,147720,0,2,0.0,0.0016085575260385248
576,147709,0,2,0.0,0.0016085575260385248
314,146219,0,2,0.0,0.0016085575260385248
611,148943,0,2,0.0,0.0016085575260385248
442,146966,1,2,0.5,0.0016085575260385248
79,128668,0,2,0.0,0.0016085575260385248
449,147339,0,2,0.0,0.0016085575260385248
313,146218,0,2,0.0,0.0016085575260385248
153,135061,0,2,0.0,0.0016085575260385248
458,147363,0,2,0.0,0.0016085575260385248
559,147664,0,2,0.0,0.0016085575260385248
484,147433,0,2,0.0,0.0016085575260385248
557,147658,0,2,0.0,0.0016085575260385248
460,147371,0,2,0.0,0.0016085575260385248
466,147385,0,2,0.0,0.0016085575260385248
302,138721,0,2,0.0,0.0016085575260385248
296,138107,0,2,0.0,0.0016085575260385248
287,137571,0,2,0.0,0.0016085575260385248
131,129056,0,2,0.0,0.0016085575260385248
432,146948,0,2,0.0,0.0016085575260385248
416,146917,0,2,0.0,0.0016085575260385248
29,89268,0,2,0.0,0.0016085575260385248
30,89269,0,2,0.0,0.0016085575260385248
408,146751,0,2,0.0,0.0016085575260385248
171,135701,0,2,0.0,0.0016085575260385248
414,146769,0,2,0.0,0.0016085575260385248
285,136794,0,2,0.0,0.0016085575260385248
534,147599,0,2,0.0,0.0016085575260385248
528,147570,0,2,0.0,0.0016085575260385248
107,128704,0,2,0.0,0.0016085575260385248
592,147738,0,2,0.0,0.0016085575260385248
275,136783,0,2,0.0,0.0016085575260385248
491,147442,0,2,0.0,0.0016085575260385248
588,147733,0,2,0.0,0.0016085575260385248
428,146943,0,2,0.0,0.0016085575260385248
548,147645,0,2,0.0,0.0016085575260385248
682,149996,0,1,0.0,0.0008042787630192624
110,128855,0,1,0.0,0.0008042787630192624
117,129041,0,1,0.0,0.0008042787630192624
124,129048,0,1,0.0,0.0008042787630192624
183,135806,0,1,0.0,0.0008042787630192624
782,150988,0,1,0.0,0.0008042787630192624
770,150965,0,1,0.0,0.0008042787630192624
9,89246,0,1,0.0,0.0008042787630192624
56,126412,0,1,0.0,0.0008042787630192624
180,135719,0,1,0.0,0.0008042787630192624
179,135716,0,1,0.0,0.0008042787630192624
55,126411,0,1,0.0,0.0008042787630192624
11,89249,0,1,0.0,0.0008042787630192624
162,135672,0,1,0.0,0.0008042787630192624
16,89254,0,1,0.0,0.0008042787630192624
750,150666,0,1,0.0,0.0008042787630192624
170,135694,0,1,0.0,0.0008042787630192624
24,89263,0,1,0.0,0.0008042787630192624
176,135712,0,1,0.0,0.0008042787630192624
172,135704,0,1,0.0,0.0008042787630192624
25,89264,0,1,0.0,0.0008042787630192624
174,135709,0,1,0.0,0.0008042787630192624
164,135674,0,1,0.0,0.0008042787630192624
331,146257,0,1,0.0,0.0008042787630192624
191,135836,0,1,0.0,0.0008042787630192624
405,146744,0,1,0.0,0.0008042787630192624
407,146747,0,1,0.0,0.0008042787630192624
320,146234,0,1,0.0,0.0008042787630192624
411,146757,0,1,0.0,0.0008042787630192624
413,146768,0,1,0.0,0.0008042787630192624
418,146919,0,1,0.0,0.0008042787630192624
419,146920,0,1,0.0,0.0008042787630192624
319,146232,0,1,0.0,0.0008042787630192624
423,146925,1,1,1.0,0.0008042787630192624
424,146935,0,1,0.0,0.0008042787630192624
433,146953,0,1,0.0,0.0008042787630192624
434,146954,0,1,0.0,0.0008042787630192624
443,147328,0,1,0.0,0.0008042787630192624
444,147329,0,1,0.0,0.0008042787630192624
446,147331,0,1,0.0,0.0008042787630192624
447,147335,0,1,0.0,0.0008042787630192624
450,147340,0,1,0.0,0.0008042787630192624
454,147351,0,1,0.0,0.0008042787630192624
456,147357,0,1,0.0,0.0008042787630192624
461,147373,0,1,0.0,0.0008042787630192624
308,146192,0,1,0.0,0.0008042787630192624
305,146189,0,1,0.0,0.0008042787630192624
290,137584,0,1,0.0,0.0008042787630192624
288,137577,0,1,0.0,0.0008042787630192624
406,146746,0,1,0.0,0.0008042787630192624
398,146728,0,1,0.0,0.0008042787630192624
193,135846,0,1,0.0,0.0008042787630192624
395,146722,0,1,0.0,0.0008042787630192624
333,146269,0,1,0.0,0.0008042787630192624
334,146275,0,1,0.0,0.0008042787630192624
336,146282,0,1,0.0,0.0008042787630192624
330,146256,0,1,0.0,0.0008042787630192624
329,146255,0,1,0.0,0.0008042787630192624
342,146333,0,1,0.0,0.0008042787630192624
344,146584,0,1,0.0,0.0008042787630192624
328,146254,0,1,0.0,0.0008042787630192624
352,146602,0,1,0.0,0.0008042787630192624
354,146605,0,1,0.0,0.0008042787630192624
355,146606,0,1,0.0,0.0008042787630192624
361,146626,0,1,0.0,0.0008042787630192624
369,146637,0,1,0.0,0.0008042787630192624
370,146643,0,1,0.0,0.0008042787630192624
326,146246,0,1,0.0,0.0008042787630192624
379,146663,0,1,0.0,0.0008042787630192624
381,146665,0,1,0.0,0.0008042787630192624
383,146668,0,1,0.0,0.0008042787630192624
384,146669,0,1,0.0,0.0008042787630192624
389,146681,0,1,0.0,0.0008042787630192624
390,146687,0,1,0.0,0.0008042787630192624
391,146694,0,1,0.0,0.0008042787630192624
393,146715,0,1,0.0,0.0008042787630192624
482,147429,0,1,0.0,0.0008042787630192624
487,147437,0,1,0.0,0.0008042787630192624
495,147450,0,1,0.0,0.0008042787630192624
502,147459,0,1,0.0,0.0008042787630192624
581,147723,0,1,0.0,0.0008042787630192624
589,147734,0,1,0.0,0.0008042787630192624
595,147745,0,1,0.0,0.0008042787630192624
597,147823,0,1,0.0,0.0008042787630192624
598,147824,0,1,0.0,0.0008042787630192624
271,136775,0,1,0.0,0.0008042787630192624
268,136772,0,1,0.0,0.0008042787630192624
266,136765,0,1,0.0,0.0008042787630192624
262,136759,0,1,0.0,0.0008042787630192624
610,148941,0,1,0.0,0.0008042787630192624
616,149590,0,1,0.0,0.0008042787630192624
253,136747,0,1,0.0,0.0008042787630192624
632,149609,0,1,0.0,0.0008042787630192624
635,149612,0,1,0.0,0.0008042787630192624
241,136735,0,1,0.0,0.0008042787630192624
641,149618,0,1,0.0,0.0008042787630192624
222,136711,0,1,0.0,0.0008042787630192624
659,149966,1,1,1.0,0.0008042787630192624
206,136075,0,1,0.0,0.0008042787630192624
666,149974,0,1,0.0,0.0008042787630192624
205,136074,0,1,0.0,0.0008042787630192624
202,136012,0,1,0.0,0.0008042787630192624
201,136011,0,1,0.0,0.0008042787630192624
577,147714,0,1,0.0,0.0008042787630192624
563,147673,0,1,0.0,0.0008042787630192624
332,146259,0,1,0.0,0.0008042787630192624
521,147544,0,1,0.0,0.0008042787630192624
284,136793,0,1,0.0,0.0008042787630192624
505,147463,0,1,0.0,0.0008042787630192624
283,136791,0,1,0.0,0.0008042787630192624
510,147478,0,1,0.0,0.0008042787630192624
511,147489,0,1,0.0,0.0008042787630192624
514,147510,0,1,0.0,0.0008042787630192624
515,147514,0,1,0.0,0.0008042787630192624
516,147521,0,1,0.0,0.0008042787630192624
517,147527,0,1,0.0,0.0008042787630192624
518,147532,0,1,0.0,0.0008042787630192624
527,147569,0,1,0.0,0.0008042787630192624
553,147653,0,1,0.0,0.0008042787630192624
529,147571,0,1,0.0,0.0008042787630192624
530,147578,0,1,0.0,0.0008042787630192624
531,147579,0,1,0.0,0.0008042787630192624
532,147597,0,1,0.0,0.0008042787630192624
535,147605,0,1,0.0,0.0008042787630192624
537,147610,0,1,0.0,0.0008042787630192624
541,147617,0,1,0.0,0.0008042787630192624
549,147646,0,1,0.0,0.0008042787630192624
550,147647,0,1,0.0,0.0008042787630192624
551,147648,0,1,0.0,0.0008042787630192624
392,146698,0,1,0.0,0.0008042787630192624
