,,conversion,click,cvr,click percentage of total data
399,"reference,geographic,reference,city,,,local,guides",0,2,0.0,0.0016085575260385248
324,"home,personal,finance,college,financial,aid",0,2,0.0,0.0016085575260385248
360,"online,communities,photo,,,video,sharing",0,2,0.0,0.0016085575260385248
345,"jobs,,,education,education,teaching,,,classroom,resources",0,2,0.0,0.0016085575260385248
394,"reference,education,colleges,and,universities,north,america,united,states",0,2,0.0,0.0016085575260385248
390,"recreation,travel,specialty,travel",1,2,0.5,0.0016085575260385248
434,"shopping,gifts,,,special,event,items,party,,,holiday,supplies",0,2,0.0,0.0016085575260385248
460,"sports,combat,sports,boxing",0,2,0.0,0.0016085575260385248
408,"science,scientific,equipment",0,2,0.0,0.0016085575260385248
430,"shopping,education",0,2,0.0,0.0016085575260385248
410,shopping,0,2,0.0,0.0016085575260385248
422,"shopping,apparel,undergarments",0,2,0.0,0.0016085575260385248
435,"shopping,gifts,stationery",0,2,0.0,0.0016085575260385248
316,"home,family,parenting",0,2,0.0,0.0016085575260385248
431,"shopping,furniture",0,2,0.0,0.0016085575260385248
461,"sports,combat,sports,martial,arts",0,2,0.0,0.0016085575260385248
368,"people,,,society,family,,,relationships,romance",0,2,0.0,0.0016085575260385248
433,"shopping,gifts,,,special,event,items,gifts",0,2,0.0,0.0016085575260385248
333,"internet,,,telecom,communications,equipment",0,2,0.0,0.0016085575260385248
448,"society,disabled,home,care",0,2,0.0,0.0016085575260385248
0,"adult,adult",0,2,0.0,0.0016085575260385248
47,"autos,,,vehicles,vehicle,brands,volkswagen",0,2,0.0,0.0016085575260385248
44,"autos,,,vehicles,vehicle,brands,seat",0,2,0.0,0.0016085575260385248
101,"business,financial,services,cooperatives,credit,unions",0,2,0.0,0.0016085575260385248
32,"autos,,,vehicles,vehicle,brands,cadillac",0,2,0.0,0.0016085575260385248
96,"business,financial,services,banking,services,credit,cards",0,2,0.0,0.0016085575260385248
274,"health,public,health,and,safety,emergency,services",0,2,0.0,0.0016085575260385248
57,"beauty,,,fitness,cosmetic,procedures,cosmetic,surgery",0,2,0.0,0.0016085575260385248
272,"health,pharmacy,prescription,services",0,2,0.0,0.0016085575260385248
269,"health,organizations,substance,abuse",0,2,0.0,0.0016085575260385248
183,"finance,investing,commodities,,,futures,trading",0,2,0.0,0.0016085575260385248
88,"business,e,commerce",0,2,0.0,0.0016085575260385248
259,"health,mental,health",0,2,0.0,0.0016085575260385248
241,"health,health,conditions,heart,,,hypertension",0,2,0.0,0.0016085575260385248
255,"health,medicine",0,2,0.0,0.0016085575260385248
41,"autos,,,vehicles,vehicle,brands,lamborghini",0,2,0.0,0.0016085575260385248
171,"finance,credit,,,lending,loans,personal,loans,short,term,loans,,,cash,advances",0,2,0.0,0.0016085575260385248
229,"health,education,patient,education",0,2,0.0,0.0016085575260385248
108,"business,food,and,related,products,meat,and,seafood",0,2,0.0,0.0016085575260385248
145,"computers,,,electronics,consumer,electronics,car,electronics",0,2,0.0,0.0016085575260385248
85,"business,automotive,financial,services",0,2,0.0,0.0016085575260385248
125,"business,investing,stocks,and,bonds",0,2,0.0,0.0016085575260385248
61,"beauty,,,fitness,face,,,body,care,skin,,,nail,care",0,2,0.0,0.0016085575260385248
131,"business,real,estate,agricultural",0,2,0.0,0.0016085575260385248
65,"beauty,,,fitness,fitness,fitness,instruction,,,personal,training",0,2,0.0,0.0016085575260385248
5,"arts,,,entertainment,music,,,audio",0,2,0.0,0.0016085575260385248
138,"business,telecommunications,services",0,2,0.0,0.0016085575260385248
48,"autos,,,vehicles,vehicle,codes,,,driving,laws,vehicle,licensing,,,registration,driving,instruction,,",0,2,0.0,0.0016085575260385248
12,"arts,radio",0,2,0.0,0.0016085575260385248
203,"food,,,drink,food,baked,goods",0,2,0.0,0.0016085575260385248
19,"autos,,,vehicles,classic,vehicles",0,2,0.0,0.0016085575260385248
87,"business,automotive,recreational,vehicles",0,2,0.0,0.0016085575260385248
432,"shopping,gifts,,,special,event,items,custom,,,personalized,items",0,1,0.0,0.0008042787630192624
82,"business,accounting",0,1,0.0,0.0008042787630192624
80,"business,,,industrial,transportation,,,logistics,maritime,transport",0,1,0.0,0.0008042787630192624
84,"business,arts,and,entertainment,tools,and,equipment",0,1,0.0,0.0008042787630192624
86,"business,automotive,parts,and,accessories",0,1,0.0,0.0008042787630192624
91,"business,electronics,and,electrical",0,1,0.0,0.0008042787630192624
426,"shopping,consumer,electronics,accessories,cases",0,1,0.0,0.0008042787630192624
89,"business,e,commerce,marketplaces",0,1,0.0,0.0008042787630192624
98,"business,financial,services,banking,services,online,banking",0,1,0.0,0.0008042787630192624
106,"business,financial,services,insurance,agents,and,marketers,health,united,states",0,1,0.0,0.0008042787630192624
111,"business,healthcare,products,and,services",0,1,0.0,0.0008042787630192624
112,"business,hospitality,food,service",0,1,0.0,0.0008042787630192624
113,"business,hospitality,restaurant,chains",0,1,0.0,0.0008042787630192624
118,"business,investing,funds",0,1,0.0,0.0008042787630192624
119,"business,investing,games",0,1,0.0,0.0008042787630192624
122,"business,investing,research,and,analysis",0,1,0.0,0.0008042787630192624
123,"business,investing,retirement,planning",0,1,0.0,0.0008042787630192624
124,"business,investing,software",0,1,0.0,0.0008042787630192624
409,"science,technology,surveying",0,1,0.0,0.0008042787630192624
436,"shopping,health,beauty,fragrances",0,1,0.0,0.0008042787630192624
315,"home,family,home,schooling",0,1,0.0,0.0008042787630192624
50,"autos,,,vehicles,vehicle,parts,,,accessories,auto,exterior",0,1,0.0,0.0008042787630192624
439,"shopping,home,and,garden,decor,and,design",0,1,0.0,0.0008042787630192624
462,"sports,golf,courses",0,1,0.0,0.0008042787630192624
