,,conversion,click,cvr,click percentage of total data
623,8PO612G81,0,29,0.0,0.02332408412755861
771,8PO767SCE,0,29,0.0,0.02332408412755861
706,8PO6KXR2C,1,29,0.034482758620689655,0.02332408412755861
268,8PO2SQS1G,0,29,0.0,0.02332408412755861
1114,8POCGB4VT,2,29,0.06896551724137931,0.02332408412755861
1315,8POH674RT,0,29,0.0,0.02332408412755861
1448,8POK3REH3,2,29,0.06896551724137931,0.02332408412755861
723,8PO6RFJZN,0,29,0.0,0.02332408412755861
336,8PO38ZK8T,4,29,0.13793103448275862,0.02332408412755861
234,8PO2HJN97,0,29,0.0,0.02332408412755861
535,8PO548V62,0,29,0.0,0.02332408412755861
543,8PO55Y13C,0,28,0.0,0.022519805364539347
1668,8POP87XG5,1,28,0.03571428571428571,0.022519805364539347
1978,8POW8CF8Z,2,28,0.07142857142857142,0.022519805364539347
316,8PO3674CH,1,28,0.03571428571428571,0.022519805364539347
891,8PO86LBL5,0,28,0.0,0.022519805364539347
749,8PO7168O6,1,28,0.03571428571428571,0.022519805364539347
521,8PO52Q117,0,28,0.0,0.022519805364539347
460,8PO4G4E3F,0,28,0.0,0.022519805364539347
1378,8POIP4R03,2,28,0.07142857142857142,0.022519805364539347
1759,8PORI66S2,0,28,0.0,0.022519805364539347
1612,8POO6HLF8,0,27,0.0,0.02171552660152009
1116,8POCIU7P1,0,27,0.0,0.02171552660152009
488,8PO4QOY7P,0,27,0.0,0.02171552660152009
1110,8POCC98JP,0,27,0.0,0.02171552660152009
1510,8POLH03M2,3,27,0.1111111111111111,0.02171552660152009
681,8PO6BX486,0,27,0.0,0.02171552660152009
